2022-01-12 15:33:29,729 - INFO - --- Configs List---
2022-01-12 15:33:29,729 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:33:29,729 - INFO - --- Train:True
2022-01-12 15:33:29,729 - INFO - --- Bit:16
2022-01-12 15:33:29,729 - INFO - --- Alpha:0.5
2022-01-12 15:33:29,729 - INFO - --- Beta:0.1
2022-01-12 15:33:29,729 - INFO - --- Lambda:0.4
2022-01-12 15:33:29,729 - INFO - --- Mu:1.4
2022-01-12 15:33:29,729 - INFO - --- Batch:32
2022-01-12 15:33:29,729 - INFO - --- Lr_IMG:0.01
2022-01-12 15:33:29,729 - INFO - --- Lr_TXT:0.01
2022-01-12 15:52:22,768 - INFO - Epoch [10/300], Iter [156/156] Loss: -0.2074
2022-01-12 15:52:24,706 - INFO - Epoch [11/300], Iter [78/156] Loss: -0.3282
2022-01-12 15:52:26,192 - INFO - Epoch [11/300], Iter [156/156] Loss: -0.3834
2022-01-12 15:52:28,075 - INFO - Epoch [12/300], Iter [78/156] Loss: -0.4494
2022-01-12 15:52:29,606 - INFO - Epoch [12/300], Iter [156/156] Loss: -0.4500
2022-01-12 15:52:31,502 - INFO - Epoch [13/300], Iter [78/156] Loss: -0.3484
2022-01-12 15:52:32,985 - INFO - Epoch [13/300], Iter [156/156] Loss: -0.3858
2022-01-12 15:52:34,916 - INFO - Epoch [14/300], Iter [78/156] Loss: -0.4864
2022-01-12 15:52:36,490 - INFO - Epoch [14/300], Iter [156/156] Loss: -0.4698
2022-01-12 15:52:38,448 - INFO - Epoch [15/300], Iter [78/156] Loss: -0.4235
2022-01-12 15:52:40,009 - INFO - Epoch [15/300], Iter [156/156] Loss: -0.4767
2022-01-12 15:52:42,258 - INFO - Epoch [16/300], Iter [78/156] Loss: -0.3867
2022-01-12 15:52:43,991 - INFO - Epoch [16/300], Iter [156/156] Loss: -0.4248
2022-01-12 15:52:46,152 - INFO - Epoch [17/300], Iter [78/156] Loss: -0.4743
2022-01-12 15:52:47,722 - INFO - Epoch [17/300], Iter [156/156] Loss: -0.4007
2022-01-12 15:52:49,753 - INFO - Epoch [18/300], Iter [78/156] Loss: -0.4023
2022-01-12 15:52:51,282 - INFO - Epoch [18/300], Iter [156/156] Loss: -0.4447
2022-01-12 15:52:53,220 - INFO - Epoch [19/300], Iter [78/156] Loss: -0.4547
2022-01-12 15:52:54,815 - INFO - Epoch [19/300], Iter [156/156] Loss: -0.3535
2022-01-12 15:52:56,761 - INFO - Epoch [20/300], Iter [78/156] Loss: -0.4155
2022-01-12 15:52:58,254 - INFO - Epoch [20/300], Iter [156/156] Loss: -0.4222
2022-01-12 15:53:00,256 - INFO - Epoch [21/300], Iter [78/156] Loss: -0.4636
2022-01-12 15:53:01,865 - INFO - Epoch [21/300], Iter [156/156] Loss: -0.4297
2022-01-12 15:53:03,813 - INFO - Epoch [22/300], Iter [78/156] Loss: -0.4067
2022-01-12 15:53:05,421 - INFO - Epoch [22/300], Iter [156/156] Loss: -0.3803
2022-01-12 15:53:07,534 - INFO - Epoch [23/300], Iter [78/156] Loss: -0.4992
2022-01-12 15:53:09,090 - INFO - Epoch [23/300], Iter [156/156] Loss: -0.5128
2022-01-12 15:53:11,068 - INFO - Epoch [24/300], Iter [78/156] Loss: -0.4744
2022-01-12 15:53:12,571 - INFO - Epoch [24/300], Iter [156/156] Loss: -0.4060
2022-01-12 15:53:14,498 - INFO - Epoch [25/300], Iter [78/156] Loss: -0.5029
2022-01-12 15:53:16,053 - INFO - Epoch [25/300], Iter [156/156] Loss: -0.4302
2022-01-12 15:53:17,995 - INFO - Epoch [26/300], Iter [78/156] Loss: -0.4801
2022-01-12 15:53:19,493 - INFO - Epoch [26/300], Iter [156/156] Loss: -0.4497
2022-01-12 15:53:21,557 - INFO - Epoch [27/300], Iter [78/156] Loss: -0.4790
2022-01-12 15:53:23,150 - INFO - Epoch [27/300], Iter [156/156] Loss: -0.5002
2022-01-12 15:53:25,088 - INFO - Epoch [28/300], Iter [78/156] Loss: -0.4668
2022-01-12 15:53:26,656 - INFO - Epoch [28/300], Iter [156/156] Loss: -0.4151
2022-01-12 15:53:28,576 - INFO - Epoch [29/300], Iter [78/156] Loss: -0.4908
2022-01-12 15:53:30,082 - INFO - Epoch [29/300], Iter [156/156] Loss: -0.5437
2022-01-12 15:53:31,981 - INFO - Epoch [30/300], Iter [78/156] Loss: -0.5039
2022-01-12 15:53:33,461 - INFO - Epoch [30/300], Iter [156/156] Loss: -0.4840
2022-01-12 15:53:35,378 - INFO - Epoch [31/300], Iter [78/156] Loss: -0.4941
2022-01-12 15:53:36,883 - INFO - Epoch [31/300], Iter [156/156] Loss: -0.5151
2022-01-12 15:53:38,771 - INFO - Epoch [32/300], Iter [78/156] Loss: -0.4581
2022-01-12 15:53:40,269 - INFO - Epoch [32/300], Iter [156/156] Loss: -0.4427
2022-01-12 15:53:42,206 - INFO - Epoch [33/300], Iter [78/156] Loss: -0.5692
2022-01-12 15:53:43,706 - INFO - Epoch [33/300], Iter [156/156] Loss: -0.5186
2022-01-12 15:53:45,626 - INFO - Epoch [34/300], Iter [78/156] Loss: -0.4869
2022-01-12 15:53:47,104 - INFO - Epoch [34/300], Iter [156/156] Loss: -0.5121
2022-01-12 15:53:48,963 - INFO - Epoch [35/300], Iter [78/156] Loss: -0.5050
2022-01-12 15:53:50,459 - INFO - Epoch [35/300], Iter [156/156] Loss: -0.4768
2022-01-12 15:53:52,357 - INFO - Epoch [36/300], Iter [78/156] Loss: -0.4888
2022-01-12 15:53:53,851 - INFO - Epoch [36/300], Iter [156/156] Loss: -0.5100
2022-01-12 15:53:55,759 - INFO - Epoch [37/300], Iter [78/156] Loss: -0.4932
2022-01-12 15:53:57,240 - INFO - Epoch [37/300], Iter [156/156] Loss: -0.4526
2022-01-12 15:53:59,140 - INFO - Epoch [38/300], Iter [78/156] Loss: -0.5446
2022-01-12 15:54:00,636 - INFO - Epoch [38/300], Iter [156/156] Loss: -0.5369
2022-01-12 15:54:02,580 - INFO - Epoch [39/300], Iter [78/156] Loss: -0.5174
2022-01-12 15:54:04,109 - INFO - Epoch [39/300], Iter [156/156] Loss: -0.4036
2022-01-12 15:54:05,987 - INFO - Epoch [40/300], Iter [78/156] Loss: -0.5001
2022-01-12 15:54:07,531 - INFO - Epoch [40/300], Iter [156/156] Loss: -0.5275
2022-01-12 15:54:07,567 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-12 15:55:12,772 - INFO - --- Configs List---
2022-01-12 15:55:12,773 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:55:12,773 - INFO - --- Train:True
2022-01-12 15:55:12,773 - INFO - --- Bit:16
2022-01-12 15:55:12,773 - INFO - --- Alpha:0.5
2022-01-12 15:55:12,773 - INFO - --- Beta:0.1
2022-01-12 15:55:12,773 - INFO - --- Lambda:0.4
2022-01-12 15:55:12,773 - INFO - --- Mu:1.4
2022-01-12 15:55:12,773 - INFO - --- Batch:32
2022-01-12 15:55:12,773 - INFO - --- Lr_IMG:0.01
2022-01-12 15:55:12,773 - INFO - --- Lr_TXT:0.01
2022-01-12 15:55:16,664 - INFO - Epoch [1/300], Iter [78/156] Loss: 0.2912
2022-01-12 15:55:18,201 - INFO - Epoch [1/300], Iter [156/156] Loss: 0.0809
2022-01-12 15:55:20,189 - INFO - Epoch [2/300], Iter [78/156] Loss: 0.1420
2022-01-12 15:55:21,765 - INFO - Epoch [2/300], Iter [156/156] Loss: 0.1935
2022-01-12 15:55:23,796 - INFO - Epoch [3/300], Iter [78/156] Loss: -0.1801
2022-01-12 15:55:25,292 - INFO - Epoch [3/300], Iter [156/156] Loss: -0.0553
2022-01-12 15:55:27,188 - INFO - Epoch [4/300], Iter [78/156] Loss: -0.1103
2022-01-12 15:55:28,690 - INFO - Epoch [4/300], Iter [156/156] Loss: -0.1593
2022-01-12 15:55:30,581 - INFO - Epoch [5/300], Iter [78/156] Loss: -0.2483
2022-01-12 15:55:32,060 - INFO - Epoch [5/300], Iter [156/156] Loss: -0.2037
2022-01-12 15:55:33,952 - INFO - Epoch [6/300], Iter [78/156] Loss: -0.2169
2022-01-12 15:55:35,462 - INFO - Epoch [6/300], Iter [156/156] Loss: -0.3059
2022-01-12 15:55:37,350 - INFO - Epoch [7/300], Iter [78/156] Loss: -0.2890
2022-01-12 15:55:38,847 - INFO - Epoch [7/300], Iter [156/156] Loss: -0.2397
2022-01-12 15:55:40,768 - INFO - Epoch [8/300], Iter [78/156] Loss: -0.3587
2022-01-12 15:55:42,261 - INFO - Epoch [8/300], Iter [156/156] Loss: -0.3164
2022-01-12 15:55:44,149 - INFO - Epoch [9/300], Iter [78/156] Loss: -0.2853
2022-01-12 15:55:45,615 - INFO - Epoch [9/300], Iter [156/156] Loss: -0.3904
2022-01-12 15:55:47,524 - INFO - Epoch [10/300], Iter [78/156] Loss: -0.3549
2022-01-12 15:55:49,019 - INFO - Epoch [10/300], Iter [156/156] Loss: -0.3570
2022-01-12 15:55:50,878 - INFO - Epoch [11/300], Iter [78/156] Loss: -0.3837
2022-01-12 15:55:52,402 - INFO - Epoch [11/300], Iter [156/156] Loss: -0.3064
2022-01-12 15:55:54,310 - INFO - Epoch [12/300], Iter [78/156] Loss: -0.4232
2022-01-12 15:55:55,847 - INFO - Epoch [12/300], Iter [156/156] Loss: -0.3439
2022-01-12 15:55:57,766 - INFO - Epoch [13/300], Iter [78/156] Loss: -0.4188
2022-01-12 15:55:59,265 - INFO - Epoch [13/300], Iter [156/156] Loss: -0.3812
2022-01-12 15:56:01,194 - INFO - Epoch [14/300], Iter [78/156] Loss: -0.3718
2022-01-12 15:56:02,752 - INFO - Epoch [14/300], Iter [156/156] Loss: -0.3974
2022-01-12 15:56:04,645 - INFO - Epoch [15/300], Iter [78/156] Loss: -0.4728
2022-01-12 15:56:06,140 - INFO - Epoch [15/300], Iter [156/156] Loss: -0.3763
2022-01-12 15:56:07,998 - INFO - Epoch [16/300], Iter [78/156] Loss: -0.3926
2022-01-12 15:56:09,525 - INFO - Epoch [16/300], Iter [156/156] Loss: -0.4097
2022-01-12 15:56:11,416 - INFO - Epoch [17/300], Iter [78/156] Loss: -0.4676
2022-01-12 15:56:12,960 - INFO - Epoch [17/300], Iter [156/156] Loss: -0.3862
2022-01-12 15:56:14,902 - INFO - Epoch [18/300], Iter [78/156] Loss: -0.4826
2022-01-12 15:56:16,391 - INFO - Epoch [18/300], Iter [156/156] Loss: -0.4601
2022-01-12 15:56:18,305 - INFO - Epoch [19/300], Iter [78/156] Loss: -0.4625
2022-01-12 15:56:19,830 - INFO - Epoch [19/300], Iter [156/156] Loss: -0.3814
2022-01-12 15:56:21,746 - INFO - Epoch [20/300], Iter [78/156] Loss: -0.3701
2022-01-12 15:56:23,292 - INFO - Epoch [20/300], Iter [156/156] Loss: -0.4878
2022-01-12 15:56:25,241 - INFO - Epoch [21/300], Iter [78/156] Loss: -0.4959
2022-01-12 15:56:26,759 - INFO - Epoch [21/300], Iter [156/156] Loss: -0.4501
2022-01-12 15:56:28,612 - INFO - Epoch [22/300], Iter [78/156] Loss: -0.4979
2022-01-12 15:56:30,104 - INFO - Epoch [22/300], Iter [156/156] Loss: -0.4474
2022-01-12 15:56:31,967 - INFO - Epoch [23/300], Iter [78/156] Loss: -0.4986
2022-01-12 15:56:33,443 - INFO - Epoch [23/300], Iter [156/156] Loss: -0.4862
2022-01-12 15:56:35,343 - INFO - Epoch [24/300], Iter [78/156] Loss: -0.4658
2022-01-12 15:56:36,848 - INFO - Epoch [24/300], Iter [156/156] Loss: -0.4181
2022-01-12 15:56:38,765 - INFO - Epoch [25/300], Iter [78/156] Loss: -0.4743
2022-01-12 15:56:40,336 - INFO - Epoch [25/300], Iter [156/156] Loss: -0.3701
2022-01-12 15:56:42,241 - INFO - Epoch [26/300], Iter [78/156] Loss: -0.5283
2022-01-12 15:56:43,725 - INFO - Epoch [26/300], Iter [156/156] Loss: -0.5077
2022-01-12 15:56:45,597 - INFO - Epoch [27/300], Iter [78/156] Loss: -0.5122
2022-01-12 15:56:47,115 - INFO - Epoch [27/300], Iter [156/156] Loss: -0.4125
2022-01-12 15:56:49,048 - INFO - Epoch [28/300], Iter [78/156] Loss: -0.5434
2022-01-12 15:56:50,524 - INFO - Epoch [28/300], Iter [156/156] Loss: -0.4218
2022-01-12 15:56:52,445 - INFO - Epoch [29/300], Iter [78/156] Loss: -0.4869
2022-01-12 15:56:53,972 - INFO - Epoch [29/300], Iter [156/156] Loss: -0.4806
2022-01-12 15:56:55,891 - INFO - Epoch [30/300], Iter [78/156] Loss: -0.5085
2022-01-12 15:56:57,357 - INFO - Epoch [30/300], Iter [156/156] Loss: -0.4431
2022-01-12 15:56:59,305 - INFO - Epoch [31/300], Iter [78/156] Loss: -0.4960
2022-01-12 15:57:00,834 - INFO - Epoch [31/300], Iter [156/156] Loss: -0.5575
2022-01-12 15:57:02,751 - INFO - Epoch [32/300], Iter [78/156] Loss: -0.4591
2022-01-12 15:57:04,342 - INFO - Epoch [32/300], Iter [156/156] Loss: -0.5157
2022-01-12 15:57:06,226 - INFO - Epoch [33/300], Iter [78/156] Loss: -0.4829
2022-01-12 15:57:07,718 - INFO - Epoch [33/300], Iter [156/156] Loss: -0.4863
2022-01-12 15:57:09,608 - INFO - Epoch [34/300], Iter [78/156] Loss: -0.4575
2022-01-12 15:57:11,100 - INFO - Epoch [34/300], Iter [156/156] Loss: -0.4997
2022-01-12 15:57:12,984 - INFO - Epoch [35/300], Iter [78/156] Loss: -0.5405
2022-01-12 15:57:14,451 - INFO - Epoch [35/300], Iter [156/156] Loss: -0.4913
2022-01-12 15:57:16,317 - INFO - Epoch [36/300], Iter [78/156] Loss: -0.5411
2022-01-12 15:57:17,804 - INFO - Epoch [36/300], Iter [156/156] Loss: -0.4595
2022-01-12 15:57:19,674 - INFO - Epoch [37/300], Iter [78/156] Loss: -0.5828
2022-01-12 15:57:21,161 - INFO - Epoch [37/300], Iter [156/156] Loss: -0.4819
2022-01-12 15:57:23,024 - INFO - Epoch [38/300], Iter [78/156] Loss: -0.5138
2022-01-12 15:57:24,551 - INFO - Epoch [38/300], Iter [156/156] Loss: -0.5669
2022-01-12 15:57:26,413 - INFO - Epoch [39/300], Iter [78/156] Loss: -0.4617
2022-01-12 15:57:27,913 - INFO - Epoch [39/300], Iter [156/156] Loss: -0.5111
2022-01-12 15:57:29,785 - INFO - Epoch [40/300], Iter [78/156] Loss: -0.4907
2022-01-12 15:57:31,278 - INFO - Epoch [40/300], Iter [156/156] Loss: -0.4136
2022-01-12 15:57:31,317 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-12 15:58:42,186 - INFO - --- Configs List---
2022-01-12 15:58:42,186 - INFO - --- Dadaset:MIRFlickr
2022-01-12 15:58:42,186 - INFO - --- Train:True
2022-01-12 15:58:42,186 - INFO - --- Bit:16
2022-01-12 15:58:42,186 - INFO - --- Alpha:0.5
2022-01-12 15:58:42,186 - INFO - --- Beta:0.1
2022-01-12 15:58:42,186 - INFO - --- Lambda:0.4
2022-01-12 15:58:42,186 - INFO - --- Mu:1.4
2022-01-12 15:58:42,186 - INFO - --- Batch:128
2022-01-12 15:58:42,186 - INFO - --- Lr_IMG:0.01
2022-01-12 15:58:42,186 - INFO - --- Lr_TXT:0.01
2022-01-12 15:58:47,332 - INFO - Epoch [1/300], Iter [39/39] Loss: 0.0608
2022-01-12 15:58:50,584 - INFO - Epoch [2/300], Iter [39/39] Loss: -0.1270
2022-01-12 15:58:53,846 - INFO - Epoch [3/300], Iter [39/39] Loss: -0.1291
2022-01-12 15:58:57,081 - INFO - Epoch [4/300], Iter [39/39] Loss: -0.2815
2022-01-12 15:59:00,243 - INFO - Epoch [5/300], Iter [39/39] Loss: -0.2964
2022-01-12 15:59:03,392 - INFO - Epoch [6/300], Iter [39/39] Loss: -0.3965
2022-01-12 15:59:06,585 - INFO - Epoch [7/300], Iter [39/39] Loss: -0.3757
2022-01-12 15:59:09,702 - INFO - Epoch [8/300], Iter [39/39] Loss: -0.4258
2022-01-12 15:59:12,906 - INFO - Epoch [9/300], Iter [39/39] Loss: -0.4074
2022-01-12 15:59:16,152 - INFO - Epoch [10/300], Iter [39/39] Loss: -0.4337
2022-01-12 15:59:19,340 - INFO - Epoch [11/300], Iter [39/39] Loss: -0.4721
2022-01-12 15:59:22,524 - INFO - Epoch [12/300], Iter [39/39] Loss: -0.4574
2022-01-12 15:59:25,727 - INFO - Epoch [13/300], Iter [39/39] Loss: -0.5033
2022-01-12 15:59:28,897 - INFO - Epoch [14/300], Iter [39/39] Loss: -0.4606
2022-01-12 15:59:32,131 - INFO - Epoch [15/300], Iter [39/39] Loss: -0.4800
2022-01-12 15:59:35,325 - INFO - Epoch [16/300], Iter [39/39] Loss: -0.4664
2022-01-12 15:59:38,473 - INFO - Epoch [17/300], Iter [39/39] Loss: -0.5002
2022-01-12 15:59:41,691 - INFO - Epoch [18/300], Iter [39/39] Loss: -0.4901
2022-01-12 15:59:44,890 - INFO - Epoch [19/300], Iter [39/39] Loss: -0.5521
2022-01-12 15:59:48,038 - INFO - Epoch [20/300], Iter [39/39] Loss: -0.5085
2022-01-12 15:59:51,175 - INFO - Epoch [21/300], Iter [39/39] Loss: -0.5457
2022-01-12 15:59:54,290 - INFO - Epoch [22/300], Iter [39/39] Loss: -0.5637
2022-01-12 15:59:57,489 - INFO - Epoch [23/300], Iter [39/39] Loss: -0.5404
2022-01-12 16:00:00,658 - INFO - Epoch [24/300], Iter [39/39] Loss: -0.5396
2022-01-12 16:00:03,919 - INFO - Epoch [25/300], Iter [39/39] Loss: -0.5680
2022-01-12 16:00:07,189 - INFO - Epoch [26/300], Iter [39/39] Loss: -0.5391
2022-01-12 16:00:10,357 - INFO - Epoch [27/300], Iter [39/39] Loss: -0.5769
2022-01-12 16:00:13,491 - INFO - Epoch [28/300], Iter [39/39] Loss: -0.5724
2022-01-12 16:00:16,635 - INFO - Epoch [29/300], Iter [39/39] Loss: -0.5903
2022-01-12 16:00:19,820 - INFO - Epoch [30/300], Iter [39/39] Loss: -0.5495
2022-01-12 16:00:22,996 - INFO - Epoch [31/300], Iter [39/39] Loss: -0.5756
2022-01-12 16:00:26,133 - INFO - Epoch [32/300], Iter [39/39] Loss: -0.6131
2022-01-12 16:00:29,347 - INFO - Epoch [33/300], Iter [39/39] Loss: -0.5877
2022-01-12 16:00:32,540 - INFO - Epoch [34/300], Iter [39/39] Loss: -0.5844
2022-01-12 16:00:35,691 - INFO - Epoch [35/300], Iter [39/39] Loss: -0.5978
2022-01-12 16:00:38,954 - INFO - Epoch [36/300], Iter [39/39] Loss: -0.6021
2022-01-12 16:00:42,161 - INFO - Epoch [37/300], Iter [39/39] Loss: -0.6194
2022-01-12 16:00:45,284 - INFO - Epoch [38/300], Iter [39/39] Loss: -0.5876
2022-01-12 16:00:48,443 - INFO - Epoch [39/300], Iter [39/39] Loss: -0.6124
2022-01-12 16:00:51,703 - INFO - Epoch [40/300], Iter [39/39] Loss: -0.5968
2022-01-12 16:00:51,741 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-12 16:04:54,957 - INFO - --- Configs List---
2022-01-12 16:04:54,957 - INFO - --- Dadaset:MIRFlickr
2022-01-12 16:04:54,957 - INFO - --- Train:True
2022-01-12 16:04:54,957 - INFO - --- Bit:16
2022-01-12 16:04:54,957 - INFO - --- Alpha:0.5
2022-01-12 16:04:54,957 - INFO - --- Beta:0.1
2022-01-12 16:04:54,957 - INFO - --- Lambda:0.4
2022-01-12 16:04:54,957 - INFO - --- Mu:1.4
2022-01-12 16:04:54,957 - INFO - --- Batch:128
2022-01-12 16:04:54,957 - INFO - --- Lr_IMG:0.01
2022-01-12 16:04:54,957 - INFO - --- Lr_TXT:0.01
2022-01-12 16:05:00,054 - INFO - Epoch [1/300], Iter [39/39] Loss: 0.0015
2022-01-12 16:05:03,176 - INFO - Epoch [2/300], Iter [39/39] Loss: -0.1461
2022-01-12 16:05:06,345 - INFO - Epoch [3/300], Iter [39/39] Loss: -0.2042
2022-01-12 16:05:09,476 - INFO - Epoch [4/300], Iter [39/39] Loss: -0.2700
2022-01-12 16:05:12,680 - INFO - Epoch [5/300], Iter [39/39] Loss: -0.2953
2022-01-12 16:05:15,931 - INFO - Epoch [6/300], Iter [39/39] Loss: -0.3557
2022-01-12 16:05:19,095 - INFO - Epoch [7/300], Iter [39/39] Loss: -0.3628
2022-01-12 16:05:22,341 - INFO - Epoch [8/300], Iter [39/39] Loss: -0.4321
2022-01-12 16:05:25,485 - INFO - Epoch [9/300], Iter [39/39] Loss: -0.4306
2022-01-12 16:05:28,681 - INFO - Epoch [10/300], Iter [39/39] Loss: -0.4467
2022-01-12 16:05:31,958 - INFO - Epoch [11/300], Iter [39/39] Loss: -0.4474
2022-01-12 16:05:35,110 - INFO - Epoch [12/300], Iter [39/39] Loss: -0.4729
2022-01-12 17:11:46,184 - INFO - --- Configs List---
2022-01-12 17:11:46,184 - INFO - --- Dadaset:MIRFlickr
2022-01-12 17:11:46,184 - INFO - --- Train:True
2022-01-12 17:11:46,184 - INFO - --- Bit:16
2022-01-12 17:11:46,184 - INFO - --- Alpha:0.5
2022-01-12 17:11:46,184 - INFO - --- Beta:0.1
2022-01-12 17:11:46,184 - INFO - --- Lambda:0.4
2022-01-12 17:11:46,184 - INFO - --- Mu:1.4
2022-01-12 17:11:46,184 - INFO - --- Batch:128
2022-01-12 17:11:46,184 - INFO - --- Lr_IMG:0.01
2022-01-12 17:11:46,185 - INFO - --- Lr_TXT:0.01
2022-01-12 17:11:51,304 - INFO - Epoch [1/300], Iter [39/39] Loss: 0.0716
2022-01-12 17:11:54,544 - INFO - Epoch [2/300], Iter [39/39] Loss: -0.1314
2022-01-12 17:11:57,827 - INFO - Epoch [3/300], Iter [39/39] Loss: -0.1599
2022-01-12 17:12:01,140 - INFO - Epoch [4/300], Iter [39/39] Loss: -0.2377
2022-01-12 17:12:04,499 - INFO - Epoch [5/300], Iter [39/39] Loss: -0.2842
2022-01-12 17:12:07,848 - INFO - Epoch [6/300], Iter [39/39] Loss: -0.3662
2022-01-12 17:12:11,229 - INFO - Epoch [7/300], Iter [39/39] Loss: -0.2907
2022-01-12 17:12:14,427 - INFO - Epoch [8/300], Iter [39/39] Loss: -0.3920
2022-01-12 17:12:17,704 - INFO - Epoch [9/300], Iter [39/39] Loss: -0.4085
2022-01-12 17:12:21,136 - INFO - Epoch [10/300], Iter [39/39] Loss: -0.4336
2022-01-12 17:12:24,432 - INFO - Epoch [11/300], Iter [39/39] Loss: -0.4356
2022-01-12 17:12:27,790 - INFO - Epoch [12/300], Iter [39/39] Loss: -0.4575
2022-01-12 17:12:31,104 - INFO - Epoch [13/300], Iter [39/39] Loss: -0.4396
2022-01-12 17:12:34,413 - INFO - Epoch [14/300], Iter [39/39] Loss: -0.5063
2022-01-12 17:12:37,633 - INFO - Epoch [15/300], Iter [39/39] Loss: -0.4967
2022-01-12 17:12:40,910 - INFO - Epoch [16/300], Iter [39/39] Loss: -0.5006
2022-01-12 17:12:44,245 - INFO - Epoch [17/300], Iter [39/39] Loss: -0.5064
2022-01-12 17:12:47,815 - INFO - Epoch [18/300], Iter [39/39] Loss: -0.5461
2022-01-12 17:12:51,237 - INFO - Epoch [19/300], Iter [39/39] Loss: -0.5315
2022-01-12 17:12:54,938 - INFO - Epoch [20/300], Iter [39/39] Loss: -0.5441
2022-01-12 17:12:58,408 - INFO - Epoch [21/300], Iter [39/39] Loss: -0.5525
2022-01-12 17:13:01,797 - INFO - Epoch [22/300], Iter [39/39] Loss: -0.5232
2022-01-12 17:13:05,262 - INFO - Epoch [23/300], Iter [39/39] Loss: -0.5635
2022-01-12 17:13:08,790 - INFO - Epoch [24/300], Iter [39/39] Loss: -0.5577
2022-01-12 17:13:12,071 - INFO - Epoch [25/300], Iter [39/39] Loss: -0.5580
2022-01-12 17:13:15,419 - INFO - Epoch [26/300], Iter [39/39] Loss: -0.5512
2022-01-12 17:13:18,691 - INFO - Epoch [27/300], Iter [39/39] Loss: -0.5388
2022-01-12 17:13:21,943 - INFO - Epoch [28/300], Iter [39/39] Loss: -0.5623
2022-01-12 17:13:25,237 - INFO - Epoch [29/300], Iter [39/39] Loss: -0.5677
2022-01-12 17:13:28,628 - INFO - Epoch [30/300], Iter [39/39] Loss: -0.5655
2022-01-12 17:13:31,907 - INFO - Epoch [31/300], Iter [39/39] Loss: -0.5988
2022-01-12 17:13:35,247 - INFO - Epoch [32/300], Iter [39/39] Loss: -0.5951
2022-01-12 17:13:38,509 - INFO - Epoch [33/300], Iter [39/39] Loss: -0.5846
2022-01-12 17:13:41,925 - INFO - Epoch [34/300], Iter [39/39] Loss: -0.5820
2022-01-12 17:13:45,360 - INFO - Epoch [35/300], Iter [39/39] Loss: -0.5816
2022-01-12 17:13:48,545 - INFO - Epoch [36/300], Iter [39/39] Loss: -0.6004
2022-01-12 17:13:51,864 - INFO - Epoch [37/300], Iter [39/39] Loss: -0.5918
2022-01-12 17:13:55,105 - INFO - Epoch [38/300], Iter [39/39] Loss: -0.5858
2022-01-12 17:13:58,375 - INFO - Epoch [39/300], Iter [39/39] Loss: -0.6144
2022-01-12 17:14:01,676 - INFO - Epoch [40/300], Iter [39/39] Loss: -0.6091
2022-01-12 17:14:01,715 - INFO - --------------------Evaluation: mAP@50-------------------
2022-01-12 17:14:16,207 - INFO - mAP@50 I->T: 0.853, mAP@50 T->I: 0.827
2022-01-12 17:14:16,207 - INFO - Best MAP of I->T: 0.853, Best mAP of T->I: 0.827
2022-01-12 17:14:16,207 - INFO - --------------------------------------------------------------------
2022-01-12 17:14:19,623 - INFO - Epoch [41/300], Iter [39/39] Loss: -0.6140
2022-01-12 17:14:22,990 - INFO - Epoch [42/300], Iter [39/39] Loss: -0.6132
2022-01-12 17:14:26,424 - INFO - Epoch [43/300], Iter [39/39] Loss: -0.6171
2022-01-12 17:14:29,823 - INFO - Epoch [44/300], Iter [39/39] Loss: -0.5856
2022-01-12 17:14:33,095 - INFO - Epoch [45/300], Iter [39/39] Loss: -0.6587
2022-01-12 17:14:36,374 - INFO - Epoch [46/300], Iter [39/39] Loss: -0.6318
2022-01-12 17:14:39,768 - INFO - Epoch [47/300], Iter [39/39] Loss: -0.6001
2022-01-12 17:14:43,133 - INFO - Epoch [48/300], Iter [39/39] Loss: -0.6081
2022-01-12 17:14:46,524 - INFO - Epoch [49/300], Iter [39/39] Loss: -0.5934
2022-01-12 17:14:49,819 - INFO - Epoch [50/300], Iter [39/39] Loss: -0.5979
2022-01-12 17:14:53,192 - INFO - Epoch [51/300], Iter [39/39] Loss: -0.6396
2022-01-12 17:14:56,526 - INFO - Epoch [52/300], Iter [39/39] Loss: -0.6374
2022-01-12 17:14:59,767 - INFO - Epoch [53/300], Iter [39/39] Loss: -0.6220
2022-01-12 17:15:03,027 - INFO - Epoch [54/300], Iter [39/39] Loss: -0.6622
2022-01-12 17:15:06,315 - INFO - Epoch [55/300], Iter [39/39] Loss: -0.6160
2022-01-12 17:15:09,659 - INFO - Epoch [56/300], Iter [39/39] Loss: -0.6411
2022-01-12 17:15:13,072 - INFO - Epoch [57/300], Iter [39/39] Loss: -0.6485
2022-01-12 17:15:16,418 - INFO - Epoch [58/300], Iter [39/39] Loss: -0.6030
2022-01-12 17:15:19,827 - INFO - Epoch [59/300], Iter [39/39] Loss: -0.6311
2022-01-12 17:15:23,162 - INFO - Epoch [60/300], Iter [39/39] Loss: -0.6388
2022-01-12 17:15:26,540 - INFO - Epoch [61/300], Iter [39/39] Loss: -0.6523
2022-01-12 17:15:29,867 - INFO - Epoch [62/300], Iter [39/39] Loss: -0.6472
